dur,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
1.36347,12,8,4614,354,13.935034,24819.0293,1818.888672,3,1,118.602729,182.545859,7830.904683,345.871125,255,4240713097,1203351688,255,0.16882,0.085636,0.083184,385,44,0,0,4,1,1,1,1,1,0,0,0,4,1,0,Exploits,1
1.152273,14,10,774,556,19.960547,4991.872559,3478.342285,4,3,88.636385,118.770445,4490.411923,176.398797,255,1363217241,498991624,255,0.141154,0.069448,0.071706,55,56,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
4e-06,2,0,90,0,250000.0006,90000000.0,0.0,1,0,0.004,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,11,6,3,1,1,7,0,0,0,5,7,0,Normal,0
3e-06,2,0,200,0,333333.3215,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,DoS,1
0.215916,16,18,1540,1644,152.83722,53502.28906,57540.89844,4,4,14.374866,12.636647,1006.505142,24.17292,255,2094802306,2171558336,255,0.00121,0.001086,0.000124,96,91,0,0,19,0,8,5,1,7,0,0,0,12,9,0,Normal,0
2.900802,22,38,2972,42260,20.339203,7824.043457,113480.3438,8,17,138.133432,78.199704,15284.51555,12039.72027,255,1892970754,4222038532,255,0.050847,0.006746,0.044101,135,1112,1,109,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
2.135017,182,30,231207,1300,98.828257,861583.8125,4710.032715,88,1,11.789536,70.093758,1307.919957,83.152172,255,2851842031,4087452415,255,0.183386,0.102295,0.081091,1270,43,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
3e-06,2,0,114,0,333333.3215,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,43,43,25,43,0,0,0,44,43,0,Generic,1
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,4,4,4,4,0,0,0,4,11,0,Generic,1
0.703292,10,8,840,1102,24.172036,8599.557617,10976.94824,2,2,78.143556,84.68357,4169.71004,118.475125,255,418789792,1923367686,255,0.128878,0.084939,0.043939,84,138,1,129,4,1,1,1,1,4,0,0,1,1,4,0,Normal,0
5e-06,2,0,200,0,200000.0051,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,2,2,2,2,0,0,0,2,11,0,Exploits,1
4e-06,2,0,200,0,250000.0006,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,23,2,8,8,8,8,0,0,0,8,18,0,Exploits,1
1.328536,10,10,1216,1964,14.301456,6593.724121,10646.30469,2,2,147.615111,135.287219,10722.94933,185.199281,255,3619851724,3587263825,255,0.186315,0.110411,0.075904,122,196,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Generic,1
0.197215,6,2,998,86,35.494257,33749.96875,1744.289185,2,1,39.443,0.009,2463.726472,0.0,255,2756202698,1940054654,255,0.172463,0.080668,0.091795,166,43,0,0,5,3,3,3,1,5,0,0,0,3,5,0,Normal,0
1.569267,12,12,578,682,14.656524,2701.898438,3191.298828,3,4,142.645,133.696188,8276.626246,210.739047,255,2386328210,1795464442,255,0.189834,0.098599,0.091235,48,57,0,0,3,1,1,1,1,1,0,0,0,1,2,0,Fuzzers,1
1.1e-05,2,0,1064,0,90909.0902,386909088.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,36,2,4,4,1,35,0,0,0,4,35,0,Normal,0
1.1e-05,2,0,200,0,90909.0902,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,23,2,4,4,4,4,0,0,0,6,18,0,DoS,1
1e-05,2,0,114,0,100000.0025,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,6,2,3,3,3,3,0,0,0,3,6,0,Generic,1
0.285413,10,8,772,992,59.56281,19480.54297,24329.65625,2,2,31.712556,36.192855,1586.904255,62.982047,255,1621698358,1565254598,255,0.070718,0.011521,0.059197,77,124,1,89,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
0.338415,8,12,424,8824,56.144084,8770.296875,191220.8438,1,4,48.298286,30.723636,2853.258164,2268.820302,255,1662844454,208898894,255,0.000758,0.000452,0.000306,53,735,0,0,4,0,2,1,1,1,0,0,0,3,2,0,Normal,0
0.322573,10,8,812,1206,52.701248,18129.22852,26189.41992,2,2,35.841444,40.866,1912.365258,68.838516,255,3727853771,2568670998,255,0.072294,0.019645,0.052649,81,151,1,179,1,1,2,1,1,2,0,0,1,2,1,0,DoS,1
8e-06,2,0,200,0,125000.0003,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,2,2,5,0,0,0,11,5,0,Exploits,1
0.001153,2,2,146,178,2601.907957,506504.75,617519.5,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,1,1,1,1,0,0,0,1,4,0,Normal,0
1.1e-05,2,0,1066,0,90909.0902,387636352.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,533,0,0,0,31,2,10,10,1,31,0,0,0,10,31,0,Normal,0
6e-06,2,0,114,0,166666.6608,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,16,16,12,16,0,0,0,16,16,0,Generic,1
0.708358,10,8,2516,354,23.999165,25580.28516,3501.054688,2,1,78.691333,88.603711,5128.415744,129.668969,255,1356485685,3445837165,255,0.133729,0.088123,0.045606,252,44,0,0,16,1,1,1,1,7,0,0,0,3,7,0,Normal,0
1.009718,4,0,360,0,2.971127,2139.211182,0.0,0,0,336.572656,0.0,475.973594,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,3,2,2,2,2,2,0,0,0,2,2,0,Analysis,1
3e-06,2,0,200,0,200000.0051,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,6,6,6,0,0,0,8,14,0,Exploits,1
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,36,2,25,25,25,36,0,0,0,26,36,0,Generic,1
1.02221,14,18,1684,10168,30.326449,12240.14648,75162.64063,3,5,78.598618,60.100941,8766.458518,7723.042762,255,595188907,2745784091,255,0.00084,0.000489,0.000351,120,565,1,3924,1,0,4,1,1,1,0,0,1,2,3,0,Normal,0
1.818013,20,20,3748,1620,21.451992,15669.85547,6772.229004,7,8,95.684895,88.941523,4742.258849,110.180383,255,3325938098,4143922320,255,0.117953,0.081333,0.03662,187,81,0,0,2,1,1,2,1,1,0,0,0,2,1,0,Exploits,1
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,23,2,23,23,10,23,0,0,0,23,23,0,Generic,1
4e-06,2,0,114,0,250000.0006,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,18,18,18,29,0,0,0,18,29,0,Generic,1
0.222471,14,6,8928,320,85.40439,298142.2188,9601.250977,4,1,17.113155,44.369602,1553.446051,66.228844,255,414634972,3077191741,255,0.000623,0.000488,0.000135,638,53,0,0,2,0,4,1,1,3,0,0,0,3,2,0,Normal,0
0.001019,2,2,146,178,2944.062924,573110.9375,698724.25,0,0,0.001,0.01,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,5,0,6,2,2,2,0,0,0,4,2,0,Normal,0
0.358782,6,2,998,86,19.510455,18551.65625,958.7995,2,1,71.7564,0.009,3687.748328,0.0,255,189449935,2252257630,255,0.222193,0.135149,0.087044,166,43,0,0,5,3,2,2,1,5,0,0,0,2,5,0,Normal,0
7e-06,2,0,114,0,142857.1409,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,50,2,43,43,18,50,0,0,0,44,50,0,Generic,1
3e-06,2,0,200,0,333333.3215,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,4,4,4,4,0,0,0,7,14,0,Fuzzers,1
9.63313,42,0,2688,0,4.256145,2179.14624,0.0,0,0,234.954391,0.0,267.166625,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,DoS,1
0.0,1,0,46,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
7e-06,2,0,104,0,142857.1409,59428572.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,2,1,1,1,1,0,0,0,1,5,0,Fuzzers,1
2e-06,2,0,114,0,500000.0013,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,37,2,15,15,15,37,0,0,0,15,37,0,Generic,1
0.843235,10,6,514,268,17.788635,4392.606934,2125.148926,2,1,93.574778,152.486406,5039.999321,253.352516,255,2949984654,2654373828,255,0.163281,0.080796,0.082485,51,45,0,0,6,1,1,1,1,3,0,0,0,1,3,0,Normal,0
0.726946,10,10,608,646,26.136742,6030.709473,6404.877441,2,3,80.771778,73.239109,4465.180666,108.351078,255,1682179961,1333202263,255,0.122477,0.067185,0.055292,61,65,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0
0.001075,2,2,146,178,2790.69758,543255.8125,662325.5625,0,0,0.012,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,10,0,4,1,1,1,0,0,0,3,14,0,Normal,0
1.709292,34,84,1546,87602,68.449391,7025.130859,405126.7813,7,40,51.796727,19.892675,3141.224836,2106.639715,255,909661953,3863520197,255,0.070229,0.026561,0.043668,45,1043,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
1e-05,2,0,114,0,100000.0025,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,4,4,4,4,0,0,0,6,10,0,Generic,1
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,24,2,22,22,22,24,0,0,0,22,24,0,Generic,1
3e-06,2,0,200,0,333333.3215,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,4,4,4,9,0,0,0,13,9,0,DoS,1
5e-06,2,0,78,0,200000.0051,62400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,12,2,1,3,1,4,0,0,0,4,4,0,Normal,0
0.541514,10,6,534,268,27.700116,7106.00293,3309.240479,2,1,60.063222,88.349797,3028.187255,135.207578,255,611707236,3149636427,255,0.19768,0.099762,0.097918,53,45,0,0,4,1,4,1,1,13,0,0,0,4,4,0,Normal,0
1.346628,34,22,22646,1888,40.842758,130578.0078,10711.19922,14,8,40.806911,61.681047,2680.248521,90.851961,255,1911135002,4283368147,255,0.14591,0.050745,0.095165,666,86,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits,1
1.1e-05,2,0,114,0,90909.0902,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,3,3,3,3,0,0,0,5,7,0,Generic,1
0.00467,22,14,1470,1728,7494.646409,2405139.0,2749464.5,5,4,0.222381,0.301231,13.192562,0.396356,255,4151988332,4152301410,255,0.000754,0.000599,0.000155,67,123,0,0,11,0,7,1,1,1,0,0,0,4,3,0,Normal,0
2.981913,220,224,23632,28508,148.562345,63113.84375,76141.72656,52,63,13.616041,13.489462,1213.361642,1211.146579,255,2442926775,2447429993,255,0.000788,0.000625,0.000163,107,127,0,0,1,0,2,1,1,1,0,0,0,1,1,0,Normal,0
1.1e-05,2,0,114,0,90909.0902,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,2,7,7,4,7,0,0,0,7,12,0,Generic,1
0.211086,10,6,1012,268,71.061082,34526.21094,8489.430664,2,1,21.121556,40.551801,1082.934591,63.366922,255,1332344218,345560974,255,0.059263,0.008317,0.050946,101,45,0,0,3,1,1,1,1,1,0,0,0,2,1,0,Shellcode,1
2.389453,10,8,520,354,7.114599,1566.885864,1037.894531,2,1,262.676556,314.564563,15354.83506,493.462,255,4073376708,2068311541,255,0.286467,0.1875,0.098967,52,44,0,0,6,1,3,2,2,5,0,0,0,3,4,0,Normal,0
8e-06,2,0,200,0,125000.0003,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,2,2,5,0,0,0,11,5,0,DoS,1
1.14551,10,10,822,1402,16.586499,5168.003906,8813.541992,2,2,127.278889,112.782109,6836.310183,244.808125,255,629693822,3103835902,255,0.168435,0.06377,0.104665,82,140,1,256,3,1,2,2,2,3,0,0,4,4,3,0,Exploits,1
9e-06,2,0,78,0,111111.1072,34666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,13,2,2,5,2,3,0,0,0,6,3,0,Normal,0
0.277819,16,18,1540,1644,118.782369,41581.02734,44719.76172,4,4,18.499599,16.311883,1249.676359,31.666318,255,2034796302,4238685625,255,0.000647,0.000507,0.00014,96,91,0,0,18,0,9,5,1,5,0,0,0,11,22,0,Normal,0
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,37,2,37,37,16,37,0,0,0,37,37,0,Generic,1
16.324211,12,4,1956,172,0.918881,878.694824,63.218983,6,3,1484.019182,5395.048,152932.6443,7629.7445,255,3328712159,2755120658,255,0.077728,0.049664,0.028064,163,43,0,0,5,3,3,3,1,5,0,0,0,4,5,0,Normal,0
9e-06,2,0,1064,0,111111.1072,472888864.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,30,2,7,7,1,30,0,0,0,7,30,0,Normal,0
0.407282,16,18,1540,1644,81.024942,28363.64063,30504.66211,4,4,27.1306,23.926234,1550.429691,38.961586,255,1078950977,1112815120,255,0.000652,0.000529,0.000123,96,91,0,0,9,0,7,5,1,5,0,0,0,9,7,0,Normal,0
6e-06,2,0,114,0,166666.6608,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,8,2,3,3,3,3,0,0,0,3,8,0,Generic,1
0.909148,10,6,534,268,16.498964,4232.53418,1971.076294,2,1,96.669222,166.186406,5620.515293,276.737437,255,1880687841,385829068,255,0.178095,0.078204,0.099891,53,45,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Normal,0
1e-05,2,0,114,0,100000.0025,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,3,2,3,3,3,3,0,0,0,3,3,0,Generic,1
4.823935,374,72,465206,4116,92.24834,769434.9375,6731.434082,184,8,12.932801,67.293898,1480.419479,82.055578,255,3804058635,4139502767,255,0.092884,0.045418,0.047466,1244,57,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
3e-06,2,0,776,0,333333.3215,1034666624.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,388,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Exploits,1
16.646124,328,646,17538,940052,58.452046,8403.157227,451082.5625,2,304,50.904568,25.807064,8365.764909,5426.668584,255,145551780,2300197754,255,0.00089,0.00056,0.00033,53,1455,1,524288,3,0,1,2,1,1,0,0,1,4,1,0,Normal,0
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,5,5,4,7,0,0,0,5,7,0,Generic,1
6e-06,2,0,114,0,166666.6608,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,33,33,15,33,0,0,0,33,33,0,Generic,1
1e-05,2,0,200,0,142857.1409,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,6,6,6,0,0,0,6,14,0,Exploits,1
4e-06,2,0,114,0,250000.0006,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,43,43,25,43,0,0,0,43,43,0,Generic,1
8e-06,2,0,1064,0,125000.0003,532000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,39,2,14,14,1,37,0,0,0,15,37,0,Normal,0
25.819431,6,0,270,0,0.193653,69.714935,0.0,5,0,5163.8865,0.0,9501.71,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,11,6,4,2,2,10,0,0,0,6,10,0,Normal,0
5.714344,426,78,538358,4200,88.024102,751925.3125,5805.740723,210,8,13.445515,73.534922,1560.551289,89.910375,255,1868650020,3468181892,255,0.110361,0.051432,0.058929,1264,54,0,0,6,1,1,1,1,1,0,0,0,2,1,0,Exploits,1
5e-06,2,0,200,0,200000.0051,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,2,2,2,2,0,0,0,3,14,0,Exploits,1
0.990284,6,2,998,86,7.068679,6721.304199,347.375092,2,1,198.0568,0.008,13313.59053,0.0,255,3036760385,168669059,255,0.940176,0.187732,0.752444,166,43,0,0,6,3,3,2,2,6,0,0,0,2,7,0,Normal,0
5e-06,2,0,114,0,200000.0051,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,43,43,25,43,0,0,0,44,43,0,Generic,1
8e-06,2,0,90,0,125000.0003,45000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,45,0,0,0,3,2,3,3,3,3,0,0,0,4,3,0,Normal,0
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,25,25,25,25,0,0,0,26,25,0,Generic,1
0.100682,6,8,320,2002,129.119408,21215.3125,139210.5938,1,2,20.054,14.315143,1409.020781,34.688164,255,788719980,3884404923,255,0.000613,0.000472,0.000141,53,250,0,0,3,0,3,1,1,1,0,0,0,3,3,0,Normal,0
0.338605,10,6,2128,268,44.299407,45268.08594,5292.302246,2,1,33.905,63.076398,1731.544562,85.936703,255,4046911099,3789455715,255,0.05254,0.023214,0.029326,213,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
6e-06,2,0,114,0,166666.6608,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,38,2,9,9,9,38,0,0,0,9,38,0,Generic,1
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,5,5,3,29,0,0,0,5,29,0,Generic,1
0.760631,10,8,564,354,22.349864,5342.932129,3260.450684,2,1,81.699,102.327141,6005.084256,136.696937,255,96293950,666144375,255,0.061401,0.044334,0.017067,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
59.171474,8,2,1098,86,0.1521,129.927475,5.813612,4,1,8453.067286,0.009,662832.3951,0.0,255,1271909825,4239507662,255,2.792174,1.440156,1.352018,137,43,0,0,3,3,2,2,2,2,0,0,0,3,2,0,Normal,0
0.210576,96,98,5486,92746,916.533707,206253.3281,3487577.0,7,42,2.213,2.165773,0.0,119.620984,255,2077507807,2194705581,255,0.000624,0.000492,0.000132,57,946,0,0,9,0,2,1,1,1,0,0,0,7,6,0,Normal,0
1.755642,62,368,3010,474465,244.355049,13497.05664,2156138.75,2,182,28.781017,4.688549,1479.507869,623.13258,255,488972002,2038348541,255,0.050516,0.006203,0.044313,49,1289,1,229585,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
0.001072,2,2,146,178,2798.507427,544776.125,664179.125,0,0,0.035,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,2,1,1,1,0,0,0,1,3,0,Normal,0
8e-06,2,0,200,0,125000.0003,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,11,6,0,Reconnaissance,1
0.042971,72,74,4238,63878,3374.368754,778199.25,11731633.0,7,30,0.600746,0.579836,38.273006,40.298832,255,2241489195,96416416,255,0.000806,0.000631,0.000175,59,863,0,0,4,0,3,1,1,1,0,0,0,6,6,0,Normal,0
2.039896,34,124,3246,163620,76.964708,12357.49219,636506.9375,6,60,61.81503,15.655236,3322.281528,1674.96718,255,3006698746,1219716814,255,0.198224,0.095547,0.102677,95,1320,1,109,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
1.6e-05,2,0,1242,0,62500.00016,310500000.0,0.0,0,0,0.016,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,621,0,0,0,5,2,1,1,1,1,0,0,0,2,1,0,DoS,1
9.727094,4,0,180,0,0.308417,111.030083,0.0,3,0,3242.36475,0.0,4585.3895,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,36,6,18,2,2,32,0,0,0,22,32,0,Normal,0
1.003924,34,26,4908,2448,58.769388,37963.03125,18758.39258,9,6,30.421941,40.128602,2093.765231,64.040098,255,663095831,663400915,255,0.000673,0.000525,0.000148,144,94,0,0,2,0,2,2,1,1,0,0,0,3,9,0,Normal,0
0.579609,10,6,534,268,25.879516,6638.958496,3091.739502,2,1,60.054444,102.582398,3136.142719,138.976297,255,2018365567,3426350047,255,0.13641,0.066693,0.069717,53,45,0,0,3,1,1,1,1,1,0,0,0,1,4,0,Fuzzers,1
0.650474,84,164,5280,192828,379.723087,64174.73828,2357087.25,10,71,7.833048,3.987055,753.494927,572.937764,255,2717549089,579978773,255,0.000746,0.00058,0.000166,63,1176,0,0,15,0,5,5,1,5,0,0,0,9,12,0,Normal,0
0.721219,32,12,25872,642,59.62128,278018.1875,6533.382812,13,3,22.822742,58.836273,1586.232219,77.896555,255,2281244696,2915281753,255,0.130373,0.074008,0.056365,809,54,0,0,4,1,1,1,1,1,0,0,0,1,4,0,Fuzzers,1
4e-06,2,0,104,0,250000.0006,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,1,1,1,1,0,0,0,1,2,0,Normal,0
1.325139,10,8,564,354,12.828842,3066.8479,1871.501709,2,1,147.237667,185.029281,9648.565932,274.055969,255,3349131811,2315952222,255,0.101662,0.029197,0.072465,56,44,0,0,5,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
31.946449,20,12,1068,536,0.970374,254.175354,123.206184,4,1,1680.206,2899.465,227774.338,9025.7,255,1707952709,2809070011,255,0.081908,0.052322,0.029586,53,45,0,0,4,1,4,3,3,3,0,0,0,3,5,0,Fuzzers,1
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,31,2,25,25,25,31,0,0,0,28,31,0,Generic,1
0.698928,10,8,1612,354,24.322963,16608.29102,3548.291016,2,1,77.658667,85.486141,4631.733146,147.036672,255,4203060351,84221922,255,0.12324,0.067922,0.055318,161,44,0,0,9,1,2,2,1,8,0,0,0,2,8,0,Normal,0
0.009877,36,38,2334,16290,7390.908167,1838615.0,12847626.0,7,12,0.273114,0.249486,16.236248,15.912913,255,1072603892,3218315208,255,0.000791,0.000635,0.000156,65,429,0,0,12,0,2,1,1,1,0,0,0,4,8,0,Normal,0
0.982015,52,42,37268,3380,94.703236,297771.4063,26883.5,18,8,19.248451,23.938268,1611.513206,52.387266,255,1366430053,3516990444,255,0.000689,0.000539,0.00015,717,80,0,0,3,0,5,1,1,1,0,0,0,4,3,0,Normal,0
1.126507,10,8,564,354,15.090895,3607.611816,2201.495361,2,1,121.714444,153.925141,9114.618046,225.786828,255,2339193040,3179353505,255,0.099265,0.049023,0.050242,56,44,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
1e-06,2,0,114,0,1000000.003,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,36,2,18,18,18,36,0,0,0,18,36,0,Generic,1
0.567347,10,6,534,268,26.438847,6782.445312,3158.560791,2,1,58.553889,101.976,3264.615753,167.620391,255,1786205387,2871015508,255,0.098669,0.057464,0.041205,53,45,0,0,3,1,2,1,1,2,0,0,0,2,3,0,Normal,0
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,27,27,17,29,0,0,0,27,29,0,Generic,1
2e-06,2,0,114,0,500000.0013,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,19,18,18,19,0,0,0,19,18,0,Generic,1
3e-06,2,0,200,0,333333.3215,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,DoS,1
0.001057,2,2,130,162,2838.221339,491958.375,613055.8125,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,4,0,1,1,1,1,0,0,0,3,1,0,Normal,0
1e-05,2,0,1584,0,100000.0025,633600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,792,0,0,0,2,2,1,1,1,1,0,0,0,2,1,0,Normal,0
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,26,26,9,43,0,0,0,26,43,0,Generic,1
0.000948,2,2,130,162,3164.556959,548523.1875,683544.3125,0,0,0.007,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,4,0,4,1,1,2,0,0,0,2,2,0,Normal,0
